,county,year,month,temperature,soil_temperature_layer_1,latitude,longitude,wind_speed,dewpoint_temperature,hi_veg_cover,leaf_area_index_hi_veg,leaf_area_index_lo_veg,low_veg_cover,potential_evaporation,runoff,skin_reservoir_content,surface_pressure,surface_runoff,precipitation,volumetric_soil_water_layer_1,relative_humidity,vapor_pressure_diff
12375,Fresno,1991,4,9.930296743080987,10.385420927857808,36.758327575679,-119.64846820119908,2.2805643055170632,1.021933791981951,0.4902274375990867,3.185963878216911,1.7778741026654754,0.500236904755772,-4.3293689425512,1.0783113790436,0.1439102238075,90.73221354121767,0.6735903391722,0.7011939309217,0.3107618494177094,0.5518588310893463,6.419537726413407
12376,Fresno,1991,5,12.710382680213913,13.787288036038431,36.758327575679,-119.64846820119908,2.356839698559243,2.4082765407560487,0.4902274375990867,3.2097069111013354,1.7648903368197195,0.500236904755772,-5.7332974599219,0.9021790119636,0.095611002626678,90.53598442477129,0.6149123395971,0.8658952984666,0.2719216500620884,0.5143128746248606,8.597737391521509
12377,Fresno,1991,6,18.21962388623564,19.33818398263321,36.758327575679,-119.64846820119908,2.087583816092972,4.9433083054054805,0.4902274375990867,3.2339242839009543,1.7796269660285289,0.500236904755772,-7.3638856485823005,0.4363707429979,0.014770661774583,90.50207086438164,0.1991565363996,0.3079285206162,0.2126259110668283,0.4226435277360676,13.308927485280604
12378,Fresno,1991,7,23.34606445758027,24.288404745680225,36.758327575679,-119.64846820119908,1.8613490944926712,10.20686445061574,0.4902274375990867,3.236854736808856,1.8045168150967383,0.500236904755772,-8.106167695549201,0.2519171771966,0.0102206188237001,90.6959643638848,0.0907611188628562,0.5615287228718999,0.2050887909325352,0.437076929677296,17.29421487700011
12379,Fresno,1991,8,21.343070398401665,22.587649803477973,36.758327575679,-119.64846820119908,1.943446572044996,9.332316092208998,0.4902274375990867,3.2102323089445552,1.7810183455463984,0.500236904755772,-7.0570059546838,0.1763037684761,0.0114971165002409,90.82201975940583,0.0654464877933613,0.4225800398779,0.2042162378961743,0.4634196602337172,14.47721891379736
12380,Fresno,1991,9,20.804531305307307,21.441501747523034,36.758327575679,-119.64846820119908,1.6566021332614205,8.140136155843038,0.4902274375990867,3.1576548288869466,1.7329744281596469,0.500236904755772,-5.932856475368101,0.1676373876838,0.0141709361277688,90.66124532731092,0.0873127616758237,0.5752943401821,0.1997407108695607,0.4423374262225838,14.805576995577344
12381,Fresno,1991,10,16.248460868687175,17.00430090742782,36.758327575679,-119.64846820119908,1.7300371679736075,4.651351545538319,0.4902274375990867,3.087525125312651,1.682155625470817,0.500236904755772,-4.0725395236764,0.1567041849018,0.0354351610379611,90.69553526830371,0.095502385379449,1.5356262226995,0.2083577844695902,0.4598495658895107,10.573377324647266
12382,Fresno,1991,11,8.77784212951451,9.374126670933263,36.758327575679,-119.64846820119908,1.8447075403644264,0.7281106332428635,0.4902274375990867,3.030488144826252,1.645058526536424,0.500236904755772,-2.1320954093958,0.1997379536181,0.0670699994083437,90.95151959542449,0.1500662201164,0.7351207265661,0.2847307047253791,0.5760867649873355,5.287637027899486
12383,Fresno,1991,12,4.579873996511083,4.95767020221075,36.758327575679,-119.64846820119908,1.619346083613486,-2.8085625932696985,0.4902274375990867,2.9935155965085425,1.6296238116609687,0.500236904755772,-1.3235461944873002,0.1041827759047,0.0933405313320865,90.78204983197448,0.0610659997772375,1.7971124028826,0.3116266343088842,0.5895416787395317,3.692567683889074
12384,Fresno,1992,1,3.653063848619638,4.318765287254223,36.758327575679,-119.64846820119908,1.527141458930965,-1.833260303787938,0.4902274375990867,3.0039305548966766,1.6555413693801453,0.500236904755772,-1.1571985801728,0.1548943777904,0.1481802133649,90.87909198389846,0.115374932049,1.3225645089772,0.369226817431595,0.6784932891901676,2.439895877298284
12385,Fresno,1992,2,7.64319473898388,7.705076798453888,36.758327575679,-119.64846820119908,1.8955449182115431,2.752708173263784,0.4902274375990867,3.067443373679569,1.719047392878441,0.500236904755772,-1.6879871153383,0.5140154004537,0.1865774738205,90.6382647268583,0.4469836853388,4.739326712253501,0.3916525754461001,0.7099753260198545,3.206419001800905
12386,Fresno,1992,3,8.813546024568097,9.411647052431364,36.758327575679,-119.64846820119908,1.664469887786031,3.842406341060269,0.4902274375990867,3.1495406727051427,1.7785350756178149,0.500236904755772,-2.4840116665283,0.5557747741069,0.1798005539109,90.428664998399,0.3655084726328,2.9095629636916,0.372603370644491,0.7098638271684413,3.64839675785034
12387,Fresno,1992,4,13.926814167791804,13.730127172781296,36.758327575679,-119.64846820119908,2.009008293262553,3.7924772925948105,0.4902274375990867,3.185963878216911,1.7778741026654754,0.500236904755772,-5.0538421892609,1.0553648644246,0.0870225492477838,90.71851244016844,0.7733408066548999,0.2635558603387,0.299619614231826,0.5160536061233207,8.788378907995725
12388,Fresno,1992,5,18.70024042811229,19.617400994241564,36.758327575679,-119.64846820119908,1.949238900058863,7.0987401911810935,0.4902274375990867,3.2097069111013354,1.7648903368197195,0.500236904755772,-6.7958952399031,0.4573787464161,0.0168123446237748,90.51079365673276,0.1721358516788,0.773726305534,0.2343683446444196,0.481018992988221,12.817174068995076
12389,Fresno,1992,6,19.2984594529907,20.809645920998943,36.758327575679,-119.64846820119908,2.061793611968892,8.162957405900272,0.4902274375990867,3.2339242839009543,1.7796269660285289,0.500236904755772,-7.061266171499399,0.3189515447201,0.018258554557032,90.42499367242972,0.1249576877289,0.7549349567566,0.2274061492471101,0.4918316642843104,12.754614122875578
